"_raw","_time",host,index,linecount,source,sourcetype,"splunk_server"
"{""eventDatetime"": ""2025-04-30T08:57:58.108Z"",""eventType"": ""INFO"",""metadata"": {""step"": 1666,""comments"": ""Request received for patchMaintenanceWorkOrders"",""uniqueId"": ""0a282697-002e-4cb0-81d5-60d0f59019f6"",""interfaceId"": ""IA10201"",""correlationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""source"": ""ORACLEFUSIONBSNA"",""target"": ""ORACLEFUSIONBSNA"",""originalClientId"": ""79554fc558f84d5abe73007fcc502feb"",""originalClientName"": ""dev-us-ea00039-core-axway-filerouter-v1"",""businessObject"": ""ACCOUNTINGSEGMENTS"",""appName"": ""ia10201-bsna-ofusionbts-v1-dev"",""environment"": ""dev-us"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""patchMaintenanceWorkOrders""},{""Name"": ""Source"",""Value"": ""ORACLEFUSIONBSNA""},{""Name"": ""Target"",""Value"": ""OracleFusionBSNA""},{""Name"": ""InterfaceId"",""Value"": ""INT327""},{""Name"": ""BiNumber"",""Value"": ""BI00803""},{""Name"": ""XX_SO_HEADER_ID"",""Value"": ""300000472288253""},{""Name"": ""XX_SO_ORDER_KEY"",""Value"": ""OPS:300000472416332""},{""Name"": ""XX_WO_ID"",""Value"": ""300000472288244""},{""Name"": ""XX_WO_OPERATION_ID"",""Value"": ""300000471211964,300000471211964,300000471211964""},{""Name"": ""XX_WO_OPERATION_MATERIAL_ID"",""Value"": """"},{""Name"": ""XX_WO_OPERATION_RESOURCE_ID"",""Value"": """"},{""Name"": ""XX_DEBRIEF_NUMBER"",""Value"": ""WO00105728""},{""Name"": ""XX_SO_ORDER_NUMBER"",""Value"": ""SR00079740""},{""Name"": ""XX_SO_LINE_NUMBER"",""Value"": ""3,2,1""},{""Name"": ""BusinessObject"",""Value"": """"},{""Name"": ""DebriefNumbers"",""Value"": """"},{""Name"": ""SalesOrderNumbers"",""Value"": """"}],""sourceBusinessServiceId"": ""BS53408"",""targetBusinessServiceId"": ""BS53408"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0ac898277bbae2f1b.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:58.119Z"",""eventType"": ""INFO"",""metadata"": {""step"": 1669,""comments"": ""Response received for patchMaintenanaceWorkOrders"",""uniqueId"": ""a33d5341-0fb9-4440-891b-184bb6aa8007"",""interfaceId"": ""IA10201"",""correlationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""source"": ""ORACLEFUSIONBSNA"",""target"": ""ORACLEFUSIONBSNA"",""originalClientId"": ""79554fc558f84d5abe73007fcc502feb"",""originalClientName"": ""dev-us-ea00039-core-axway-filerouter-v1"",""businessObject"": ""ACCOUNTINGSEGMENTS"",""appName"": ""ia10201-bsna-ofusionbts-v1-dev"",""environment"": ""dev-us"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""patchMaintenanceWorkOrders""},{""Name"": ""Source"",""Value"": ""ORACLEFUSIONBSNA""},{""Name"": ""Target"",""Value"": ""OracleFusionBSNA""},{""Name"": ""InterfaceId"",""Value"": ""INT327""},{""Name"": ""BiNumber"",""Value"": ""BI00803""},{""Name"": ""XX_SO_HEADER_ID"",""Value"": ""300000472288253""},{""Name"": ""XX_SO_ORDER_KEY"",""Value"": ""OPS:300000472416332""},{""Name"": ""XX_WO_ID"",""Value"": ""300000472288244""},{""Name"": ""XX_WO_OPERATION_ID"",""Value"": ""300000471211964,300000471211964,300000471211964""},{""Name"": ""XX_WO_OPERATION_MATERIAL_ID"",""Value"": """"},{""Name"": ""XX_WO_OPERATION_RESOURCE_ID"",""Value"": """"},{""Name"": ""XX_DEBRIEF_NUMBER"",""Value"": ""WO00105728""},{""Name"": ""XX_SO_ORDER_NUMBER"",""Value"": ""SR00079740""},{""Name"": ""XX_SO_LINE_NUMBER"",""Value"": ""3,2,1""},{""Name"": ""BusinessObject"",""Value"": """"},{""Name"": ""DebriefNumbers"",""Value"": """"},{""Name"": ""SalesOrderNumbers"",""Value"": """"}],""sourceBusinessServiceId"": ""BS53408"",""targetBusinessServiceId"": ""BS53408"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0ac898277bbae2f1b.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:57.887Z"",""eventType"": ""INFO"",""metadata"": {""step"": 1662,""comments"": ""Response received for patchSalesOrders"",""uniqueId"": ""e8f893a4-65e9-41d9-8410-b272eb16e313"",""interfaceId"": ""IA10201"",""correlationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""source"": ""ORACLEFUSIONBSNA"",""target"": ""ORACLEFUSIONBSNA"",""originalClientId"": ""79554fc558f84d5abe73007fcc502feb"",""originalClientName"": ""dev-us-ea00039-core-axway-filerouter-v1"",""businessObject"": ""ACCOUNTINGSEGMENTS"",""appName"": ""ia10201-bsna-ofusionbts-v1-dev"",""environment"": ""dev-us"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""patchSalesOrders""},{""Name"": ""Source"",""Value"": ""ORACLEFUSIONBSNA""},{""Name"": ""Target"",""Value"": ""OracleFusionBSNA""},{""Name"": ""InterfaceId"",""Value"": ""INT327""},{""Name"": ""BiNumber"",""Value"": ""BI00803""},{""Name"": ""XX_SO_HEADER_ID"",""Value"": ""300000542480397""},{""Name"": ""XX_SO_ORDER_KEY"",""Value"": ""OPS:300000449764564""},{""Name"": ""XX_WO_ID"",""Value"": ""300000542460470""},{""Name"": ""XX_DEBRIEF_NUMBER"",""Value"": ""WO00103685""},{""Name"": ""XX_SO_FULFILL_LINE_ID"",""Value"": ""300000542480413,300000542480407,300000542480401""},{""Name"": ""XX_SO_ORDER_NUMBER"",""Value"": ""SR00078478""},{""Name"": ""XX_SO_LINE_NUMBER"",""Value"": ""3,2,1""},{""Name"": ""BusinessObject"",""Value"": """"},{""Name"": ""DebriefNumbers"",""Value"": """"},{""Name"": ""SalesOrderNumbers"",""Value"": """"}],""sourceBusinessServiceId"": ""BS53408"",""targetBusinessServiceId"": ""BS53408"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0ac898277bbae2f1b.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:58.133Z"",""eventType"": ""INFO"",""metadata"": {""step"": 1671,""comments"": ""Received request for patchSalesOrders"",""uniqueId"": ""d7821bc1-3872-43af-81ec-df79db1f9cb0"",""interfaceId"": ""SA00057"",""correlationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""source"": ""ORACLEFUSIONBSNA"",""target"": ""ORACLEFUSIONBSNA"",""originalClientId"": ""3777be31bc1a4a708247a0b0d644e437"",""originalClientName"": ""dev-ia10201-bsna-ofusionbts-v1"",""businessObject"": ""ACCOUNTINGSEGMENTS"",""appName"": ""sa00057-bts-ofusionbts-scm-v1-dev-us"",""environment"": ""dev"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""patchSalesOrders""},{""Name"": ""Source"",""Value"": ""ORACLEFUSIONBSNA""},{""Name"": ""Target"",""Value"": ""OracleFusionBSNA""},{""Name"": ""OrderKey"",""Value"": """"},{""Name"": ""IdType"",""Value"": ""orderKey""},{""Name"": ""InterfaceId"",""Value"": null},{""Name"": ""BiNumber"",""Value"": null},{""Name"": ""BusinessObject"",""Value"": ""ACCOUNTINGSEGMENTS""}],""sourceBusinessServiceId"": ""BS53408"",""targetBusinessServiceId"": ""BS53408"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0ac898277bbae2f1b.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:58.118Z"",""eventType"": ""INFO"",""metadata"": {""step"": 1668,""comments"": ""patchMaintenanceWorkOrders request has been processed"",""uniqueId"": ""a8338be2-1eab-434d-abb8-6a4960724f58"",""interfaceId"": ""SA00057"",""correlationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""source"": ""ORACLEFUSIONBSNA"",""target"": ""ORACLEFUSIONBSNA"",""originalClientId"": ""3777be31bc1a4a708247a0b0d644e437"",""originalClientName"": ""dev-ia10201-bsna-ofusionbts-v1"",""businessObject"": ""ACCOUNTINGSEGMENTS"",""appName"": ""sa00057-bts-ofusionbts-scm-v1-dev-us"",""environment"": ""dev"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""postMaintenanceWorkOrdersDff""},{""Name"": ""Source"",""Value"": ""ORACLEFUSIONBSNA""},{""Name"": ""Target"",""Value"": ""OracleFusionBSNA""},{""Name"": ""WorkOrderNumber"",""Value"": null},{""Name"": ""IdType"",""Value"": ""workOrderId""},{""Name"": ""InterfaceId"",""Value"": null},{""Name"": ""BiNumber"",""Value"": null},{""Name"": ""BusinessObject"",""Value"": ""ACCOUNTINGSEGMENTS""}],""sourceBusinessServiceId"": ""BS53408"",""targetBusinessServiceId"": ""BS53408"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0ac898277bbae2f1b.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:58.839Z"",""eventType"": ""INFO"",""metadata"": {""step"": 1677,""comments"": ""patchSalesOrders request has been processed"",""uniqueId"": ""a9f927cb-5cfe-4804-82b6-79954846b02f"",""interfaceId"": ""SA00057"",""correlationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""source"": ""ORACLEFUSIONBSNA"",""target"": ""ORACLEFUSIONBSNA"",""originalClientId"": ""3777be31bc1a4a708247a0b0d644e437"",""originalClientName"": ""dev-ia10201-bsna-ofusionbts-v1"",""businessObject"": ""ACCOUNTINGSEGMENTS"",""appName"": ""sa00057-bts-ofusionbts-scm-v1-dev-us"",""environment"": ""dev"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""patchSalesOrders""},{""Name"": ""Source"",""Value"": ""ORACLEFUSIONBSNA""},{""Name"": ""Target"",""Value"": ""OracleFusionBSNA""},{""Name"": ""OrderKey"",""Value"": """"},{""Name"": ""IdType"",""Value"": ""orderKey""},{""Name"": ""InterfaceId"",""Value"": null},{""Name"": ""BiNumber"",""Value"": null},{""Name"": ""BusinessObject"",""Value"": ""ACCOUNTINGSEGMENTS""},{""Name"": ""SalesOrderValidationErrors"",""Value"": {""Errors"": [{""SO_ORDER_NUMBER"": ""SR00079740"",""WO_NUMBER"": ""WO00105728"",""SO_LINE_NUMBER"": ""3"",""CorrelationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""Source"": ""ORACLEFUSIONBSNA"",""Target"": ""OracleFusionBSNA"",""FailureType"": ""DATA"",""APIId"": null,""ValidationErrorsOnHeader"": ""ERROR"",""ValidationErrorsOnLine"": ""The request wasn't successful because Order Management can't find details about the orchestration group. (DOO-2686164) Details: Order Management will automatically try the request again. If the problem persists, use the Recover Order action in the Order Management work area. As an alternative, go to the Scheduled Processes work area, then run the Recover Errors scheduled process.""},{""SO_ORDER_NUMBER"": ""SR00079740"",""WO_NUMBER"": ""WO00105728"",""SO_LINE_NUMBER"": ""2"",""CorrelationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""Source"": ""ORACLEFUSIONBSNA"",""Target"": ""OracleFusionBSNA"",""FailureType"": ""DATA"",""APIId"": null,""ValidationErrorsOnHeader"": ""ERROR"",""ValidationErrorsOnLine"": ""The request wasn't successful because Order Management can't find details about the orchestration group. (DOO-2686164) Details: Order Management will automatically try the request again. If the problem persists, use the Recover Order action in the Order Management work area. As an alternative, go to the Scheduled Processes work area, then run the Recover Errors scheduled process.""},{""SO_ORDER_NUMBER"": ""SR00079740"",""WO_NUMBER"": ""WO00105728"",""SO_LINE_NUMBER"": ""1"",""CorrelationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""Source"": ""ORACLEFUSIONBSNA"",""Target"": ""OracleFusionBSNA"",""FailureType"": ""DATA"",""APIId"": null,""ValidationErrorsOnHeader"": ""ERROR"",""ValidationErrorsOnLine"": ""The request wasn't successful because Order Management can't find details about the orchestration group. (DOO-2686164) Details: Order Management will automatically try the request again. If the problem persists, use the Recover Order action in the Order Management work area. As an alternative, go to the Scheduled Processes work area, then run the Recover Errors scheduled process.""}]}},{""Name"": ""ReleasePauseValidationErrors"",""Value"": """"}],""sourceBusinessServiceId"": ""BS53408"",""targetBusinessServiceId"": ""BS53408"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0c78e6c1f3835f16d.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:58.564Z"",""eventType"": ""INFO"",""metadata"": {""step"": 1672,""comments"": ""patchSalesOrders request has been processed"",""uniqueId"": ""6520ce1f-e4eb-4cd9-8cc9-e52bfd3f8d2f"",""interfaceId"": ""SA00057"",""correlationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""source"": ""ORACLEFUSIONBSNA"",""target"": ""ORACLEFUSIONBSNA"",""originalClientId"": ""3777be31bc1a4a708247a0b0d644e437"",""originalClientName"": ""dev-ia10201-bsna-ofusionbts-v1"",""businessObject"": ""ACCOUNTINGSEGMENTS"",""appName"": ""sa00057-bts-ofusionbts-scm-v1-dev-us"",""environment"": ""dev"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""patchSalesOrders""},{""Name"": ""Source"",""Value"": ""ORACLEFUSIONBSNA""},{""Name"": ""Target"",""Value"": ""OracleFusionBSNA""},{""Name"": ""OrderKey"",""Value"": """"},{""Name"": ""IdType"",""Value"": ""orderKey""},{""Name"": ""InterfaceId"",""Value"": null},{""Name"": ""BiNumber"",""Value"": null},{""Name"": ""BusinessObject"",""Value"": ""ACCOUNTINGSEGMENTS""},{""Name"": ""SalesOrderValidationErrors"",""Value"": {""Errors"": [{""SO_ORDER_NUMBER"": ""SR00079740"",""WO_NUMBER"": ""WO00105728"",""SO_LINE_NUMBER"": ""3"",""CorrelationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""Source"": ""ORACLEFUSIONBSNA"",""Target"": ""OracleFusionBSNA"",""FailureType"": ""DATA"",""APIId"": null,""ValidationErrorsOnHeader"": ""ERROR"",""ValidationErrorsOnLine"": ""The request wasn't successful because Order Management can't find details about the orchestration group. (DOO-2686164) Details: Order Management will automatically try the request again. If the problem persists, use the Recover Order action in the Order Management work area. As an alternative, go to the Scheduled Processes work area, then run the Recover Errors scheduled process.""},{""SO_ORDER_NUMBER"": ""SR00079740"",""WO_NUMBER"": ""WO00105728"",""SO_LINE_NUMBER"": ""2"",""CorrelationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""Source"": ""ORACLEFUSIONBSNA"",""Target"": ""OracleFusionBSNA"",""FailureType"": ""DATA"",""APIId"": null,""ValidationErrorsOnHeader"": ""ERROR"",""ValidationErrorsOnLine"": ""The request wasn't successful because Order Management can't find details about the orchestration group. (DOO-2686164) Details: Order Management will automatically try the request again. If the problem persists, use the Recover Order action in the Order Management work area. As an alternative, go to the Scheduled Processes work area, then run the Recover Errors scheduled process.""},{""SO_ORDER_NUMBER"": ""SR00079740"",""WO_NUMBER"": ""WO00105728"",""SO_LINE_NUMBER"": ""1"",""CorrelationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""Source"": ""ORACLEFUSIONBSNA"",""Target"": ""OracleFusionBSNA"",""FailureType"": ""DATA"",""APIId"": null,""ValidationErrorsOnHeader"": ""ERROR"",""ValidationErrorsOnLine"": ""The request wasn't successful because Order Management can't find details about the orchestration group. (DOO-2686164) Details: Order Management will automatically try the request again. If the problem persists, use the Recover Order action in the Order Management work area. As an alternative, go to the Scheduled Processes work area, then run the Recover Errors scheduled process.""}]}},{""Name"": ""ReleasePauseValidationErrors"",""Value"": """"}],""sourceBusinessServiceId"": ""BS53408"",""targetBusinessServiceId"": ""BS53408"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0c78e6c1f3835f16d.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:58.567Z"",""eventType"": ""INFO"",""metadata"": {""step"": 1673,""comments"": ""Response received for patchSalesOrders"",""uniqueId"": ""6e1b4599-853c-41fc-a4ef-20f131faf616"",""interfaceId"": ""IA10201"",""correlationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""source"": ""ORACLEFUSIONBSNA"",""target"": ""ORACLEFUSIONBSNA"",""originalClientId"": ""79554fc558f84d5abe73007fcc502feb"",""originalClientName"": ""dev-us-ea00039-core-axway-filerouter-v1"",""businessObject"": ""ACCOUNTINGSEGMENTS"",""appName"": ""ia10201-bsna-ofusionbts-v1-dev"",""environment"": ""dev-us"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""patchSalesOrders""},{""Name"": ""Source"",""Value"": ""ORACLEFUSIONBSNA""},{""Name"": ""Target"",""Value"": ""OracleFusionBSNA""},{""Name"": ""InterfaceId"",""Value"": ""INT327""},{""Name"": ""BiNumber"",""Value"": ""BI00803""},{""Name"": ""XX_SO_HEADER_ID"",""Value"": ""300000472288253""},{""Name"": ""XX_SO_ORDER_KEY"",""Value"": ""OPS:300000472416332""},{""Name"": ""XX_WO_ID"",""Value"": ""300000472288244""},{""Name"": ""XX_DEBRIEF_NUMBER"",""Value"": ""WO00105728""},{""Name"": ""XX_SO_FULFILL_LINE_ID"",""Value"": ""300000472288270,300000472288263,300000472288256""},{""Name"": ""XX_SO_ORDER_NUMBER"",""Value"": ""SR00079740""},{""Name"": ""XX_SO_LINE_NUMBER"",""Value"": ""3,2,1""},{""Name"": ""BusinessObject"",""Value"": """"},{""Name"": ""DebriefNumbers"",""Value"": """"},{""Name"": ""SalesOrderNumbers"",""Value"": """"}],""sourceBusinessServiceId"": ""BS53408"",""targetBusinessServiceId"": ""BS53408"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0c78e6c1f3835f16d.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:58.128Z"",""eventType"": ""INFO"",""metadata"": {""step"": 1670,""comments"": ""Request received for patchSalesOrders"",""uniqueId"": ""91799db6-cddf-4b2e-84b7-ed0a0f65de5d"",""interfaceId"": ""IA10201"",""correlationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""source"": ""ORACLEFUSIONBSNA"",""target"": ""ORACLEFUSIONBSNA"",""originalClientId"": ""79554fc558f84d5abe73007fcc502feb"",""originalClientName"": ""dev-us-ea00039-core-axway-filerouter-v1"",""businessObject"": ""ACCOUNTINGSEGMENTS"",""appName"": ""ia10201-bsna-ofusionbts-v1-dev"",""environment"": ""dev-us"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""patchSalesOrders""},{""Name"": ""Source"",""Value"": ""ORACLEFUSIONBSNA""},{""Name"": ""Target"",""Value"": ""OracleFusionBSNA""},{""Name"": ""InterfaceId"",""Value"": ""INT327""},{""Name"": ""BiNumber"",""Value"": ""BI00803""},{""Name"": ""XX_SO_HEADER_ID"",""Value"": ""300000472288253""},{""Name"": ""XX_SO_ORDER_KEY"",""Value"": ""OPS:300000472416332""},{""Name"": ""XX_WO_ID"",""Value"": ""300000472288244""},{""Name"": ""XX_DEBRIEF_NUMBER"",""Value"": ""WO00105728""},{""Name"": ""XX_SO_FULFILL_LINE_ID"",""Value"": ""300000472288270,300000472288263,300000472288256""},{""Name"": ""XX_SO_ORDER_NUMBER"",""Value"": ""SR00079740""},{""Name"": ""XX_SO_LINE_NUMBER"",""Value"": ""3,2,1""},{""Name"": ""BusinessObject"",""Value"": """"},{""Name"": ""DebriefNumbers"",""Value"": """"},{""Name"": ""SalesOrderNumbers"",""Value"": """"}],""sourceBusinessServiceId"": ""BS53408"",""targetBusinessServiceId"": ""BS53408"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0c78e6c1f3835f16d.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:58.209Z"",""eventType"": ""INFO"",""metadata"": {""step"": 92,""comments"": ""Upsert supplier site Data to SVMX"",""uniqueId"": ""eee7ae21-4061-4826-a56f-8fa11bea5e6c"",""interfaceId"": ""sa10053"",""correlationId"": ""9f5d6ae0-25a0-11f0-98d4-0a16891b422f"",""source"": ""ORACLEFUSIONEU"",""target"": ""SERVICEMAXBEEU"",""originalClientId"": ""4e1edc166e804009b9633ae1b5df9849"",""originalClientName"": ""dev-ia30005-emeala-oraclefusioneu-servicemaxbeeu-v1"",""businessObject"": ""CUSTOMERS"",""appName"": ""sa10053-bts-servicemaxbeeu-v1-dev"",""environment"": ""dev"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""suppliers/site""},{""Name"": ""Party Site Id"",""Value"": [""100000093362217""]}],""sourceBusinessServiceId"": ""BS53640"",""targetBusinessServiceId"": ""BS253"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0c78e6c1f3835f16d.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:58.116Z"",""eventType"": ""INFO"",""metadata"": {""step"": 1667,""comments"": ""Received request for patchMaintenanceWorkOrders"",""uniqueId"": ""d65b2ee6-1b78-4887-a8a2-a4af29127454"",""interfaceId"": ""SA00057"",""correlationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""source"": ""ORACLEFUSIONBSNA"",""target"": ""ORACLEFUSIONBSNA"",""originalClientId"": ""3777be31bc1a4a708247a0b0d644e437"",""originalClientName"": ""dev-ia10201-bsna-ofusionbts-v1"",""businessObject"": ""ACCOUNTINGSEGMENTS"",""appName"": ""sa00057-bts-ofusionbts-scm-v1-dev-us"",""environment"": ""dev"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""postMaintenanceWorkOrdersDff""},{""Name"": ""Source"",""Value"": ""ORACLEFUSIONBSNA""},{""Name"": ""Target"",""Value"": ""OracleFusionBSNA""},{""Name"": ""WorkOrderNumber"",""Value"": null},{""Name"": ""IdType"",""Value"": ""workOrderId""},{""Name"": ""InterfaceId"",""Value"": null},{""Name"": ""BiNumber"",""Value"": null},{""Name"": ""BusinessObject"",""Value"": ""ACCOUNTINGSEGMENTS""}],""sourceBusinessServiceId"": ""BS53408"",""targetBusinessServiceId"": ""BS53408"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0c78e6c1f3835f16d.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:57.894Z"",""eventType"": ""INFO"",""metadata"": {""step"": 1663,""comments"": ""Received request for postMaintenanceWorkOrdersDff"",""uniqueId"": ""b3399f3d-ee05-449f-a6f7-d2eaeb0200ef"",""interfaceId"": ""SA00057"",""correlationId"": ""f2fc9540-25a0-11f0-92df-0eb99397e6ff"",""source"": ""ORACLEFUSIONBSNA"",""target"": ""ORACLEFUSIONBSNA"",""originalClientId"": ""3777be31bc1a4a708247a0b0d644e437"",""originalClientName"": ""dev-ia10201-bsna-ofusionbts-v1"",""businessObject"": ""ACCOUNTINGSEGMENTS"",""appName"": ""sa00057-bts-ofusionbts-scm-v1-dev-us"",""environment"": ""dev"",""customMetadata"": [{""Name"": ""Resource"",""Value"": ""postMaintenanceWorkOrdersDff""},{""Name"": ""Source"",""Value"": ""ORACLEFUSIONBSNA""},{""Name"": ""Target"",""Value"": ""OracleFusionBSNA""},{""Name"": ""WorkOrderNumber"",""Value"": null},{""Name"": ""IdType"",""Value"": ""WONumber""},{""Name"": ""InterfaceId"",""Value"": null},{""Name"": ""BiNumber"",""Value"": null},{""Name"": ""BusinessObject"",""Value"": ""ACCOUNTINGSEGMENTS""}],""sourceBusinessServiceId"": ""BS53408"",""targetBusinessServiceId"": ""BS53408"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:58.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-0c78e6c1f3835f16d.jci.splunkcloud.com"
"{""eventDatetime"": ""2025-04-30T08:57:57.216Z"",""eventType"": ""INFO"",""metadata"": {""step"": 10,""comments"": ""Transaction completed succesfully and data from AXWAY processed to target application"",""uniqueId"": ""dec734f5-7e1c-400c-80af-ba7e6bde9cce"",""interfaceId"": ""SA10018"",""correlationId"": ""ae689850-257f-11f0-92df-0eb99397e6ff"",""source"": ""KETTEQ"",""target"": ""SAPECC"",""originalClientId"": ""f6ff0f096737419d91c07dd7f580d490"",""originalClientName"": ""dev-i00008-corp-generalledger-hrods-v1"",""businessObject"": ""ABC-CODE"",""appName"": ""sa10018-bts-sapbe-v1-dev"",""environment"": ""dev"",""customMetadata"": [{""name"": ""StartTime"",""value"": ""2025-04-30T08:57:56.378Z""},{""name"": ""Material Number"",""value"": ""000000000000337532""},{""name"": ""No.of Records"",""value"": 1},{""name"": ""EndTime"",""value"": ""2025-04-30T08:57:57.214Z""},{""name"": ""ProcessingTime"",""value"": ""PT0.836S""}],""sourceBusinessServiceId"": ""TBD"",""targetBusinessServiceId"": ""TBD"",""businessIntegrationNumber"": ""TBD"",""businessUnit"": ""TBD""}}","2025-04-30T08:57:57.000+0000","http-inputs-jci.splunkcloud.com","ei_dev_mule_apps",1,"http:SPLUNK_HEC_MULE_APPS_DEV_EVENTS","_json","idx-i-001755a8dc8905709.jci.splunkcloud.com"
