,eventDatetime,eventType,failureType,index,step,comments,uniqueId,interfaceId,correlationId,source,target,originalClientId,originalClientName,businessObject,appName,environment,sourceBusinessServiceId,targetBusinessServiceId,businessIntegrationNumber,businessUnit,Resource,Source,Target,WorkOrderNumber,IdType,InterfaceId,BiNumber,BusinessObject,validationErrors,XX_SO_HEADER_ID,XX_SO_ORDER_KEY,XX_WO_ID,DebriefNumbers,SalesOrderNumbers,XX_SO_ORDER_NUMBER,XX_SO_LINE_NUMBER,ValidationErrors,ReleasePauseValidationErrors,error_0_description,error_0_type,error_0_cause,error_0_detailedDescription,XX_DEBRIEF_NUMBER,XX_SO_FULFILL_LINE_ID,OrderKey,SalesOrderValidationErrors,XX_WO_OPERATION_ID,XX_WO_OPERATION_MATERIAL_ID,XX_WO_OPERATION_RESOURCE_ID,customerAccountId,Party Site Id,ArNbr Number  ,Site,CustomerAccountId,AccountNumber,table,startTime,recordsFetched,processingTime,companyCode,recordsUpdated,Id,NumberOfId,FilePattern,MatchFound,FileStatus,FileNamePattern,TotalNoOfRecords,failures,openOrders,success,idtype,ID,flagStatus,OrderNumber,CPQ_Integration_Status__c,CPQ_Oracle_Integration__c,Type,AssemblyPartNumber,PartNumber,Quantity,billSequenceId,Number,Version,ReportPath,LastUpdateTo,LastUpdateDate,schedulerName,p_start_date,p_end_date,reportAbsolutePath,LastUpdatedate,query,id,ScheduleId,ItemNumber,PartType
399,2025-04-30T08:57:42.048Z,INFO,,ei_dev_mule_apps,5,Axway File Transfer System API - SA00034,75731d11-bdad-4612-bd3d-aef8086e05f3,SA00034,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,BILLING,sa00034-corp-axway-v1-dev,dev,BS1455,TBD,TBD,TBD,GETListOfFiles,AXWAY_TOTVS,SALESFORCE,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474_TOTVS_OG_Invoice*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2025-04-30T08:57:42.024Z,INFO,,ei_dev_mule_apps,2,dB call successfully,6e741dda-2700-41e9-8d26-2a849b3d3fb7,SA00015,2bf3dd90-25a1-11f0-8625-12cfc48b8095,MULTIPLE,MULTIPLE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,MULTIPLE,sa00015-core-eidb-xreflookup-v2-dev-us,dev,TBD,TBD,TBD,TBD,UPDATE,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,EI_SCHEDULER_CONFIG,2025-04-30T08:57:42.011Z,,0.012 Seconds,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,2025-04-30T08:57:42.257Z,INFO,,ei_dev_mule_apps,1413,Response received for postMaintenanceWorkOrdersDff,ca8b7b16-87a3-44d0-93d1-4c5a661d2059,IA10201,f2fc9540-25a0-11f0-92df-0eb99397e6ff,ORACLEFUSIONBSNA,ORACLEFUSIONBSNA,79554fc558f84d5abe73007fcc502feb,dev-us-ea00039-core-axway-filerouter-v1,ACCOUNTINGSEGMENTS,ia10201-bsna-ofusionbts-v1-dev,dev-us,BS53408,BS53408,TBD,TBD,patchSalesOrders,ORACLEFUSIONBSNA,OracleFusionBSNA,,,INT327,BI00803,,[],300000542480397,OPS:300000449764564,300000542460470,,,SR00078478,"3,2,1",,,,,,,WO00103685,"300000542480413,300000542480407,300000542480401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2025-04-30T08:57:42.06Z,INFO,,ei_dev_mule_apps,5,Axway File Transfer System API - SA00034,3be41a61-7ec8-4335-929e-7ef928721137,SA00034,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,PROJECTS,sa00034-corp-axway-v1-dev,dev,BS1455,TBD,TBD,TBD,GETListOfFiles,AXWAY_TOTVS,SALESFORCE,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474_TOTVS_OG_Project*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2025-04-30T08:57:42.071Z,INFO,,ei_dev_mule_apps,1409,patchSalesOrders request has been processed,29af5aab-0b0b-44ad-a0fc-bcfe7189aa09,SA00057,f2fc9540-25a0-11f0-92df-0eb99397e6ff,ORACLEFUSIONBSNA,ORACLEFUSIONBSNA,3777be31bc1a4a708247a0b0d644e437,dev-ia10201-bsna-ofusionbts-v1,ACCOUNTINGSEGMENTS,sa00057-bts-ofusionbts-scm-v1-dev-us,dev,BS53408,BS53408,TBD,TBD,patchSalesOrders,ORACLEFUSIONBSNA,OracleFusionBSNA,,orderKey,,,ACCOUNTINGSEGMENTS,[],,,,,,,,,,,,,,,,,"{'Errors': [{'SO_ORDER_NUMBER': 'SR00078478', 'WO_NUMBER': 'WO00103685', 'SO_LINE_NUMBER': '3', 'CorrelationId': 'f2fc9540-25a0-11f0-92df-0eb99397e6ff', 'Source': 'ORACLEFUSIONBSNA', 'Target': 'OracleFusionBSNA', 'FailureType': 'DATA', 'APIId': None, 'ValidationErrorsOnHeader': 'SUCCESS', 'ValidationErrorsOnLine': None}, {'SO_ORDER_NUMBER': 'SR00078478', 'WO_NUMBER': 'WO00103685', 'SO_LINE_NUMBER': '2', 'CorrelationId': 'f2fc9540-25a0-11f0-92df-0eb99397e6ff', 'Source': 'ORACLEFUSIONBSNA', 'Target': 'OracleFusionBSNA', 'FailureType': 'DATA', 'APIId': None, 'ValidationErrorsOnHeader': 'SUCCESS', 'ValidationErrorsOnLine': None}, {'SO_ORDER_NUMBER': 'SR00078478', 'WO_NUMBER': 'WO00103685', 'SO_LINE_NUMBER': '1', 'CorrelationId': 'f2fc9540-25a0-11f0-92df-0eb99397e6ff', 'Source': 'ORACLEFUSIONBSNA', 'Target': 'OracleFusionBSNA', 'FailureType': 'DATA', 'APIId': None, 'ValidationErrorsOnHeader': 'SUCCESS', 'ValidationErrorsOnLine': None}]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2025-04-30T08:57:42.058Z,INFO,,ei_dev_mule_apps,2,dB call successfully,afe6862e-6da0-402a-b325-edf1025dbd08,SA00015,2bf3dd90-25a1-11f0-8625-12cfc48b8095,MULTIPLE,MULTIPLE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,MULTIPLE,sa00015-core-eidb-xreflookup-v2-dev-us,dev,TBD,TBD,TBD,TBD,UPDATE,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,EI_SCHEDULER_CONFIG,2025-04-30T08:57:42.046Z,,0.012 Seconds,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2025-04-30T08:57:42.69Z,INFO,,ei_dev_mule_apps,1420,patchSalesOrders request has been processed,441f9921-eded-4b3b-bd03-5d1e977a5a24,SA00057,f2fc9540-25a0-11f0-92df-0eb99397e6ff,ORACLEFUSIONBSNA,ORACLEFUSIONBSNA,3777be31bc1a4a708247a0b0d644e437,dev-ia10201-bsna-ofusionbts-v1,ACCOUNTINGSEGMENTS,sa00057-bts-ofusionbts-scm-v1-dev-us,dev,BS53408,BS53408,TBD,TBD,patchSalesOrders,ORACLEFUSIONBSNA,OracleFusionBSNA,,orderKey,,,ACCOUNTINGSEGMENTS,[],,,,,,,,,,,,,,,,,"{'Errors': [{'SO_ORDER_NUMBER': 'SR00079740', 'WO_NUMBER': 'WO00105728', 'SO_LINE_NUMBER': '3', 'CorrelationId': 'f2fc9540-25a0-11f0-92df-0eb99397e6ff', 'Source': 'ORACLEFUSIONBSNA', 'Target': 'OracleFusionBSNA', 'FailureType': 'DATA', 'APIId': None, 'ValidationErrorsOnHeader': 'ERROR', 'ValidationErrorsOnLine': ""The request wasn't successful because Order Management can't find details about the orchestration group. (DOO-2686164) Details: Order Management will automatically try the request again. If the problem persists, use the Recover Order action in the Order Management work area. As an alternative, go to the Scheduled Processes work area, then run the Recover Errors scheduled process.""}, {'SO_ORDER_NUMBER': 'SR00079740', 'WO_NUMBER': 'WO00105728', 'SO_LINE_NUMBER': '2', 'CorrelationId': 'f2fc9540-25a0-11f0-92df-0eb99397e6ff', 'Source': 'ORACLEFUSIONBSNA', 'Target': 'OracleFusionBSNA', 'FailureType': 'DATA', 'APIId': None, 'ValidationErrorsOnHeader': 'ERROR', 'ValidationErrorsOnLine': ""The request wasn't successful because Order Management can't find details about the orchestration group. (DOO-2686164) Details: Order Management will automatically try the request again. If the problem persists, use the Recover Order action in the Order Management work area. As an alternative, go to the Scheduled Processes work area, then run the Recover Errors scheduled process.""}, {'SO_ORDER_NUMBER': 'SR00079740', 'WO_NUMBER': 'WO00105728', 'SO_LINE_NUMBER': '1', 'CorrelationId': 'f2fc9540-25a0-11f0-92df-0eb99397e6ff', 'Source': 'ORACLEFUSIONBSNA', 'Target': 'OracleFusionBSNA', 'FailureType': 'DATA', 'APIId': None, 'ValidationErrorsOnHeader': 'ERROR', 'ValidationErrorsOnLine': ""The request wasn't successful because Order Management can't find details about the orchestration group. (DOO-2686164) Details: Order Management will automatically try the request again. If the problem persists, use the Recover Order action in the Order Management work area. As an alternative, go to the Scheduled Processes work area, then run the Recover Errors scheduled process.""}]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2025-04-30T08:57:42.289696824Z,INFO,,ei_dev_mule_apps,5,Transaction completed succesfully and data from AXWAY processed to target application,71872446-500a-42cc-aa0d-17e2f93840bf,PA10238,ae689850-257f-11f0-92df-0eb99397e6ff,KETTEQ,SAPECC,anypoint mq,anypoint mq,ABC-CODE,pa10238-bts-orderprocessing-v1-dev,dev,TBD,TBD,TBD,TBD,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,2025-04-30T08:57:42.13Z,INFO,,ei_dev_mule_apps,6,Transaction completed succesfully and data from AXWAY processed to target application,a95cb45b-83d1-47e2-ad73-e0e0e0ed8e79,SA10018,ae7d7fe0-257f-11f0-92df-0eb99397e6ff,KETTEQ,SAPECC,f6ff0f096737419d91c07dd7f580d490,dev-i00008-corp-generalledger-hrods-v1,ABC-CODE,sa10018-bts-sapbe-v1-dev,dev,TBD,TBD,TBD,TBD,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2025-04-30T08:57:42.004Z,INFO,,ei_dev_mule_apps,5,Axway File Transfer System API - SA00034,46ff7808-e2ba-49fb-92ce-a3d01237d5bd,SA00034,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,WORKSITES,sa00034-corp-axway-v1-dev,dev,BS1455,TBD,TBD,TBD,GETListOfFiles,AXWAY_TOTVS,SALESFORCE,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474_TOTVS_OG_Worksite*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,2025-04-30T08:57:41.844328011Z,INFO,,ei_dev_mule_apps,5,Transaction completed succesfully and data from AXWAY processed to target application,742eea9c-86d7-459d-a1d9-095426fd276d,PA10238,ae7d7fe0-257f-11f0-92df-0eb99397e6ff,KETTEQ,SAPECC,anypoint mq,anypoint mq,ABC-CODE,pa10238-bts-orderprocessing-v1-dev,dev,TBD,TBD,TBD,TBD,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2025-04-30T08:57:41.663Z,INFO,,ei_dev_mule_apps,2,dB call successfully,3fa16b47-29d4-4e75-8892-2e3286eb3a8f,SA00015,2bf3dd90-25a1-11f0-8625-12cfc48b8095,MULTIPLE,MULTIPLE,26734bfcc951410bacc920697f47dd09,dev-us-i00003-core-ei-scheduler-v3,MULTIPLE,sa00015-core-eidb-xreflookup-v2-dev-us,dev,TBD,TBD,TBD,TBD,UPDATE,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,EI_SCHEDULER_CONFIG,2025-04-30T08:57:41.651Z,,0.012 Seconds,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2025-04-30T08:57:41.52Z,INFO,,ei_dev_mule_apps,1404,postMaintenanceWorkOrdersDff request has been processed,129a5d7b-6155-4720-9bac-13cff938ed03,SA00057,f2fc9540-25a0-11f0-92df-0eb99397e6ff,ORACLEFUSIONBSNA,ORACLEFUSIONBSNA,3777be31bc1a4a708247a0b0d644e437,dev-ia10201-bsna-ofusionbts-v1,ACCOUNTINGSEGMENTS,sa00057-bts-ofusionbts-scm-v1-dev-us,dev,BS53408,BS53408,TBD,TBD,postMaintenanceWorkOrdersDff,ORACLEFUSIONBSNA,OracleFusionBSNA,,WONumber,,,ACCOUNTINGSEGMENTS,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2025-04-30T08:57:41.380570882Z,INFO,,ei_dev_mule_apps,5,BusinessObject- ABC-Code data processing call started,1fb237fd-6da4-4ba6-be04-48a71f6ccf5f,PA10238,ae7d7fe0-257f-11f0-92df-0eb99397e6ff,KETTEQ,SAPECC,anypoint mq,anypoint mq,ABC-CODE,pa10238-bts-orderprocessing-v1-dev,dev,TBD,TBD,TBD,TBD,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2025-04-30T08:57:41.286Z,INFO,,ei_dev_mule_apps,4,Axway File Transfer System API - SA00034,5441f478-657f-4d9d-9fa6-2b53e8f286be,SA00034,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,BILLTO,sa00034-corp-axway-v1-dev,dev,BS1455,TBD,TBD,TBD,GETListOfFiles,AXWAY_TOTVS,SALESFORCE,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474_TOTVS_OG_BillTo*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2025-04-30T03:57:41.169-05:00,INFO,,ei_dev_mule_apps,1,Scheduler Mule App - initiated ,bb440cb0-20a7-4fd7-9e05-ea55b68e9d4a,I00003,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,client_id,scheduler app,PROJECTS,i00003-core-ei-scheduler-v3-dev-us,dev,BS1455,TBD,TBD,TBD,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2025-04-30T08:57:41.072Z,INFO,,ei_dev_mule_apps,1398,Request received for patchSalesOrders,5e836ca1-041c-4435-92f7-700a7a650c48,IA10201,f2fc9540-25a0-11f0-92df-0eb99397e6ff,ORACLEFUSIONBSNA,ORACLEFUSIONBSNA,79554fc558f84d5abe73007fcc502feb,dev-us-ea00039-core-axway-filerouter-v1,ACCOUNTINGSEGMENTS,ia10201-bsna-ofusionbts-v1-dev,dev-us,BS53408,BS53408,TBD,TBD,patchSalesOrders,ORACLEFUSIONBSNA,OracleFusionBSNA,,,INT327,BI00803,,[],300000448230973,OPS:300000020154917,300000448230965,,,SR00029520,"2,1",,,,,,,WO00029722,"300000448230984,300000448230976",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2025-04-30T03:57:41.048-05:00,INFO,,ei_dev_mule_apps,1,Scheduler Mule App - initiated ,0ca0b727-9dc0-478b-a18d-80a2cb7c434e,I00003,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,client_id,scheduler app,BILLING,i00003-core-ei-scheduler-v3-dev-us,dev,BS1455,TBD,TBD,TBD,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2025-04-30T08:57:41.866Z,INFO,,ei_dev_mule_apps,2,dB call successfully,42e6d92f-3451-4caf-a9ed-d8012e38949c,SA00015,2bf3dd90-25a1-11f0-8625-12cfc48b8095,MULTIPLE,MULTIPLE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,MULTIPLE,sa00015-core-eidb-xreflookup-v2-dev-us,dev,TBD,TBD,TBD,TBD,UPDATE,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,EI_SCHEDULER_CONFIG,2025-04-30T08:57:41.852Z,,0.013 Seconds,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,2025-04-30T08:57:41.77Z,INFO,,ei_dev_mule_apps,5,Axway File Transfer System API - SA00034,aac7b7b5-531a-46bb-b957-6a37033e1645,SA00034,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,ITEMMASTER,sa00034-corp-axway-v1-dev,dev,BS1455,TBD,TBD,TBD,GETListOfFiles,AXWAY_TOTVS,SALESFORCE,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474_TOTVS_OG_Products*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,2025-04-30T03:57:41.493-05:00,ERROR,SYSTEM,ei_dev_mule_apps,1,Scheduler Mule App-Failed,bc85dfcf-c65f-473a-8eb7-3458bf7d4746,I00003,2bf3dd90-25a1-11f0-8625-12cfc48b8095,ISCALA,SALESFORCE,client_id,scheduler app,WAREHOUSESSTOCKS,i00003-core-ei-scheduler-v3-dev-us,dev,TBD,TBD,TBD,TBD,,,,,,,,,[],,,,,,,,,,destinationName cannot be null nor empty,MULE:UNKNOWN,java.lang.IllegalArgumentException - destinationName cannot be null nor empty,destinationName cannot be null nor empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2025-04-30T08:57:41.48Z,INFO,,ei_dev_mule_apps,3,dB call successfully,8a8f0f41-9401-43cf-a80c-f176c3ce86d6,SA00015,2bf3dd90-25a1-11f0-8625-12cfc48b8095,ORACLEFUSIONBSNA,ORACLEFUSIONBSNA,43ecf25d62b748feba0f647b5ecb95d4,dev-us-ia00017-bts-ofusionbts-projects,PROJECTS,sa00015-core-eidb-xreflookup-v2-dev-us,dev,BS53408,BS53408,TBD,TBD,SELECT,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,jci.EI_RUNTIME_CONFIG,2025-04-30T08:57:41.466Z,1.0,0.013 Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2025-04-30T08:57:41.348Z,INFO,,ei_dev_mule_apps,1401,Response received for patchSalesOrders,d3c79a25-b95d-496d-b11d-255486020ea5,IA10201,f2fc9540-25a0-11f0-92df-0eb99397e6ff,ORACLEFUSIONBSNA,ORACLEFUSIONBSNA,79554fc558f84d5abe73007fcc502feb,dev-us-ea00039-core-axway-filerouter-v1,ACCOUNTINGSEGMENTS,ia10201-bsna-ofusionbts-v1-dev,dev-us,BS53408,BS53408,TBD,TBD,patchSalesOrders,ORACLEFUSIONBSNA,OracleFusionBSNA,,,INT327,BI00803,,[],300000448230973,OPS:300000020154917,300000448230965,,,SR00029520,"2,1",,,,,,,WO00029722,"300000448230984,300000448230976",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2025-04-30T08:57:41.218Z,INFO,,ei_dev_mule_apps,4,Axway File Transfer System API - SA00034,8d91b90f-2c06-4643-92be-efcf74fc95dd,SA00034,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,SERVICE_CONTRACT,sa00034-corp-axway-v1-dev,dev,BS1455,TBD,TBD,TBD,GETListOfFiles,AXWAY_TOTVS,SALESFORCE,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474_TOTVS_OG_Contract*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2025-04-30T08:57:41.103Z,INFO,,ei_dev_mule_apps,4,Axway File Transfer System API - SA00034,b115ce59-bf81-4eb9-932c-fdedeb7b59e4,SA00034,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,CUSTOMERS,sa00034-corp-axway-v1-dev,dev,BS1455,TBD,TBD,TBD,GETListOfFiles,AXWAY_TOTVS,SALESFORCE,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474_TOTVS_OG_Account*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2025-04-30T03:57:41.126-05:00,INFO,,ei_dev_mule_apps,1,Scheduler Mule App - initiated ,827076fd-0dd8-41b3-8d5c-e743b8e1932d,I00003,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,client_id,scheduler app,WORKSITES,i00003-core-ei-scheduler-v3-dev-us,dev,BS1455,TBD,TBD,TBD,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,2025-04-30T08:57:41.062Z,INFO,,ei_dev_mule_apps,2,dB call successfully,6ff5bd2f-212f-4510-ad95-d4af72a9328d,SA00015,2bf3dd90-25a1-11f0-8625-12cfc48b8095,MULTIPLE,MULTIPLE,26734bfcc951410bacc920697f47dd09,dev-us-i00003-core-ei-scheduler-v3,MULTIPLE,sa00015-core-eidb-xreflookup-v2-dev-us,dev,TBD,TBD,TBD,TBD,UPDATE,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,EI_SCHEDULER_CONFIG,2025-04-30T08:57:41.048Z,,0.014 Seconds,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2025-04-30T03:57:40.925-05:00,INFO,,ei_dev_mule_apps,1,Scheduler Mule App - initiated ,e0ae8aac-8c0f-4a4e-8b3c-135472c2ada8,I00003,2bf3dd90-25a1-11f0-8625-12cfc48b8095,BAANEMEA,MUTIPLE,client_id,scheduler app,PURCHASEORDER,i00003-core-ei-scheduler-v3-dev-us,dev,TBD,TBD,TBD,TBD,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,2025-04-30T08:57:41.759Z,INFO,,ei_dev_mule_apps,2,dB call successfully,37b72ad4-bee5-4369-8b3c-ef7871239cc0,SA00015,2bf3dd90-25a1-11f0-8625-12cfc48b8095,MULTIPLE,MULTIPLE,da571b3ab9f14eb8934c087682fac1bf,dev-ia30055-emeala-servicemaxbeeu-v1,TIMESHEETSPRODUCTIVE,sa00015-core-eidb-xreflookup-v2-dev-us,dev,TBD,TBD,TBD,TBD,SELECT,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,JCI.EI_STATIC_XREF,2025-04-30T08:57:41.738Z,2.0,0.021 Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2025-04-30T08:57:41.552Z,INFO,,ei_dev_mule_apps,1407,Request received for patchSalesOrders,8063b2a4-b962-485b-ae14-51bd81e88da0,IA10201,f2fc9540-25a0-11f0-92df-0eb99397e6ff,ORACLEFUSIONBSNA,ORACLEFUSIONBSNA,79554fc558f84d5abe73007fcc502feb,dev-us-ea00039-core-axway-filerouter-v1,ACCOUNTINGSEGMENTS,ia10201-bsna-ofusionbts-v1-dev,dev-us,BS53408,BS53408,TBD,TBD,patchSalesOrders,ORACLEFUSIONBSNA,OracleFusionBSNA,,,INT327,BI00803,,[],300000542480397,OPS:300000449764564,300000542460470,,,SR00078478,"3,2,1",,,,,,,WO00103685,"300000542480413,300000542480407,300000542480401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,2025-04-30T08:57:41.39Z,INFO,,ei_dev_mule_apps,4,Axway File Transfer System API - SA00034,20be3976-75b1-484a-ac8a-c89d532bf0d2,SA00034,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,PROJECTS,sa00034-corp-axway-v1-dev,dev,BS1455,TBD,TBD,TBD,GETListOfFiles,AXWAY_TOTVS,SALESFORCE,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474_TOTVS_OG_Project*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2025-04-30T08:57:41.301Z,INFO,,ei_dev_mule_apps,4,Axway File Transfer System API - SA00034,7d6361e7-3765-4b17-8b7c-995bb20650bc,SA00034,2bf3dd90-25a1-11f0-8625-12cfc48b8095,TOTVS,SALESFORCE,585db9fc6c06408d8828395cf7c4a3d0,dev-us-pa00022-core-ei-filetrf-sftp2https-v2,WORKSITES,sa00034-corp-axway-v1-dev,dev,BS1455,TBD,TBD,TBD,GETListOfFiles,AXWAY_TOTVS,SALESFORCE,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474_TOTVS_OG_Worksite*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,2025-04-30T08:57:41.357693421Z,INFO,,ei_dev_mule_apps,8,BusinessObject- ABC-Code data processing call started,89f17786-6149-4c68-9616-dea2b356034d,PA10238,ae689850-257f-11f0-92df-0eb99397e6ff,KETTEQ,SAPECC,anypoint mq,anypoint mq,ABC-CODE,pa10238-bts-orderprocessing-v1-dev,dev,TBD,TBD,TBD,TBD,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,2025-04-30T08:57:41.316890061Z,INFO,,ei_dev_mule_apps,5,BusinessObject- ABC-Code data processing call started,9eba2535-c09e-41a4-acbf-15bce84999e5,PA10238,ae7d7fe0-257f-11f0-92df-0eb99397e6ff,KETTEQ,SAPECC,anypoint mq,anypoint mq,ABC-CODE,pa10238-bts-orderprocessing-v1-dev,dev,TBD,TBD,TBD,TBD,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
